transaction_id,type,time,value
21896,END,129910,
21897,BEGIN,129914,
21897,attr_A,129922,663
21897,attr_B,129928,-633
21897,attr_C,129934,196
21897,attr_D,129937,-166
21897,attr_D,129942,-166
21897,attr_C,129950,196
21897,attr_B,129954,-633
21897,attr_A,129959,663
21897,END,129961,
21898,BEGIN,129964,
21898,attr_C,129967,208
21898,attr_D,129973,-178
21898,attr_C,129977,211
21898,attr_D,129979,-181
21898,attr_C,129985,211
21898,attr_D,129993,-181
21898,attr_B,129995,-636
21898,attr_A,129998,666
21898,attr_B,130002,-635
21898,attr_A,130008,665
21898,attr_B,130010,-635
21898,attr_A,130014,665
21898,attr_C,130019,211
21898,attr_D,130022,-181
21898,attr_C,130026,220
21898,attr_D,130030,-190
21898,attr_C,130033,220
21898,attr_D,130035,-190
21898,attr_D,130038,-190
21898,attr_C,130042,220
21898,attr_D,130044,-186
21898,attr_C,130047,216
21898,attr_D,130051,-186
21898,attr_C,130053,216
21898,END,130055,
21899,BEGIN,130064,
21899,attr_A,130068,665
21899,attr_B,130071,-635
21899,attr_C,130082,216
21899,attr_D,130091,-186
21899,attr_D,130095,-186
21899,attr_C,130097,216
21899,attr_B,130101,-635
21899,attr_A,130108,665
21899,END,130110,
21900,BEGIN,130114,
21900,attr_A,130118,654
21900,attr_B,130121,-624
21900,attr_C,130126,205
21900,attr_D,130130,-175
21900,attr_D,130135,-175
21900,attr_C,130137,205
21900,attr_B,130142,-624
21900,attr_A,130145,654
21900,END,130147,
21901,BEGIN,130156,
21901,attr_A,130161,654
21901,attr_B,130166,-624
21901,attr_A,130176,662
21901,attr_B,130180,-632
21901,attr_A,130183,662
21901,attr_B,130186,-632
21901,END,130190,
21902,BEGIN,130196,
21902,attr_A,130202,662
21902,attr_B,130209,-632
21902,attr_C,130212,205
21902,attr_D,130217,-175
21902,attr_D,130220,-175
21902,attr_C,130226,205
21902,attr_B,130230,-632
21902,attr_A,130242,662
21902,END,130246,
21903,BEGIN,130249,
21903,attr_B,130255,-644
21903,attr_A,130260,674
21903,attr_B,130265,-636
21903,attr_A,130268,666
21903,attr_B,130272,-636
21903,attr_A,130273,666
21903,END,130276,
21904,BEGIN,130281,
21904,attr_B,130289,-636
21904,attr_A,130292,666
21904,attr_B,130298,-627
21904,attr_A,130302,657
21904,attr_B,130308,-627
21904,attr_A,130312,657
21904,attr_A,130314,657
21904,attr_B,130318,-627
21904,attr_A,130325,663
21904,attr_B,130332,-633
21904,attr_A,130339,663
21904,attr_B,130342,-633
21904,attr_D,130347,-171
21904,attr_C,130351,201
21904,attr_D,130358,-161
21904,attr_C,130362,191
21904,attr_D,130366,-161
21904,attr_C,130371,191
21904,attr_C,130375,191
21904,attr_D,130383,-161
21904,attr_C,130388,200
21904,attr_D,130397,-170
21904,attr_C,130405,200
21904,attr_D,130408,-170
21904,attr_D,130412,-170
21904,attr_C,130414,200
21904,attr_D,130416,-162
21904,attr_C,130419,192
21904,attr_D,130422,-162
21904,attr_C,130426,192
21904,END,130429,
21905,BEGIN,130438,
21905,attr_A,130441,663
21905,attr_B,130445,-633
21905,attr_C,130451,192
21905,attr_D,130455,-162
21905,attr_D,130459,-162
21905,attr_C,130461,192
21905,attr_B,130464,-633
21905,attr_A,130471,663
21905,END,130474,
21906,BEGIN,130480,
21906,attr_A,130482,658
21906,attr_B,130485,-628
21906,attr_C,130489,194
21906,attr_D,130492,-164
21906,attr_D,130496,-164
21906,attr_C,130497,194
21906,attr_B,130501,-628
21906,attr_A,130503,658
21906,END,130505,
21907,BEGIN,130508,
21907,attr_A,130511,658
21907,attr_B,130516,-628
21907,attr_C,130520,194
21907,attr_D,130523,-164
21907,attr_D,130526,-164
21907,attr_C,130530,194
21907,attr_B,130535,-628
21907,attr_A,130537,658
21907,END,130540,
21908,BEGIN,130543,
21908,attr_A,130546,679
21908,attr_B,130550,-649
21908,attr_C,130553,182
21908,attr_D,130556,-152
21908,attr_D,130559,-152
21908,attr_C,130564,182
21908,attr_B,130568,-649
21908,attr_A,130570,679
21908,END,130572,
21909,BEGIN,130575,
21909,attr_D,130578,-165
21909,attr_C,130581,195
21909,attr_D,130584,-159
21909,attr_C,130588,189
21909,attr_D,130598,-159
21909,attr_C,130603,189
21909,attr_C,130609,189
21909,attr_D,130616,-159
21909,attr_C,130621,199
21909,attr_D,130624,-169
21909,attr_C,130627,199
21909,attr_D,130631,-169
21909,END,130635,
21910,BEGIN,130640,
21910,attr_A,130648,655
21910,attr_B,130652,-625
21910,attr_C,130656,199
21910,attr_D,130663,-169
21910,attr_D,130666,-169
21910,attr_C,130670,199
21910,attr_B,130674,-625
21910,attr_A,130681,655
21910,END,130690,
21911,BEGIN,130698,
21911,attr_A,130702,657
21911,attr_B,130706,-627
21911,attr_C,130718,194
21911,attr_D,130722,-164
21911,attr_D,130726,-164
21911,attr_C,130730,194
21911,attr_B,130732,-627
21911,attr_A,130738,657
21911,END,130742,
21912,BEGIN,130749,
21912,attr_A,130755,676
21912,attr_B,130760,-646
21912,attr_C,130764,191
21912,attr_D,130769,-161
21912,attr_D,130774,-161
21912,attr_C,130780,191
21912,attr_B,130787,-646
21912,attr_A,130789,676
21912,END,130792,
21913,BEGIN,130796,
21913,attr_A,130799,667
21913,attr_B,130803,-637
21913,attr_A,130806,673
21913,attr_B,130810,-643
21913,attr_A,130813,673
21913,attr_B,130818,-643
21913,END,130823,
21914,BEGIN,130832,
21914,attr_C,130835,187
21914,attr_D,130838,-157
21914,attr_C,130842,188
21914,attr_D,130846,-158
21914,attr_C,130849,188
21914,attr_D,130853,-158
21914,attr_D,130857,-158
21914,attr_C,130862,188
21914,attr_D,130865,-148
21914,attr_C,130870,178
21914,attr_D,130873,-148
21914,attr_C,130879,178
21914,attr_C,130885,178
21914,attr_D,130887,-148
21914,attr_C,130900,180
21914,attr_D,130906,-150
21914,attr_C,130909,180
21914,attr_D,130911,-150
21914,END,130922,
21915,BEGIN,130930,
21915,attr_C,130934,180
21915,attr_D,130939,-150
21915,attr_C,130942,185
21915,attr_D,130947,-155
21915,attr_C,130952,185
21915,attr_D,130954,-155
21915,attr_A,130959,665
21915,attr_B,130966,-635
21915,attr_A,130972,668
21915,attr_B,130976,-638
21915,attr_A,130981,668
21915,attr_B,130983,-638
21915,attr_C,130986,185
21915,attr_D,130991,-155
21915,attr_C,130998,191
21915,attr_D,131002,-161
21915,attr_C,131005,191
21915,attr_D,131008,-161
21915,attr_C,131019,191
21915,attr_D,131023,-161
21915,attr_C,131028,193
21915,attr_D,131032,-163
21915,attr_C,131038,193
21915,attr_D,131042,-163
21915,END,131052,
21916,BEGIN,131060,
21916,attr_A,131065,668
21916,attr_B,131069,-638
21916,attr_C,131075,193
21916,attr_D,131078,-163
21916,attr_D,131088,-163
21916,attr_C,131090,193
21916,attr_B,131092,-638
21916,attr_A,131094,668
21916,END,131099,
21917,BEGIN,131103,
21917,attr_A,131107,664
21917,attr_B,131116,-634
21917,attr_C,131124,202
21917,attr_D,131131,-172
21917,attr_D,131137,-172
21917,attr_C,131142,202
21917,attr_B,131144,-634
21917,attr_A,131145,664
21917,END,131149,
21918,BEGIN,131152,
21918,attr_C,131155,193
21918,attr_D,131163,-163
21918,attr_C,131171,202
21918,attr_D,131177,-172
21918,attr_C,131183,202
21918,attr_D,131190,-172
21918,END,131192,
21919,BEGIN,131199,
21919,attr_A,131203,654
21919,attr_B,131206,-624
21919,attr_C,131208,202
21919,attr_D,131212,-172
21919,attr_D,131216,-172
21919,attr_C,131219,202
21919,attr_B,131221,-624
21919,attr_A,131224,654
21919,END,131228,
21920,BEGIN,131233,
21920,attr_B,131238,-624
21920,attr_A,131244,654
21920,attr_B,131252,-617
21920,attr_A,131256,647
21920,attr_B,131259,-617
21920,attr_A,131265,647
21920,END,131274,
21921,BEGIN,131280,
21921,attr_D,131284,-181
21921,attr_C,131291,211
21921,attr_D,131295,-176
21921,attr_C,131298,206
21921,attr_D,131303,-176
21921,attr_C,131306,206
21921,attr_D,131311,-176
21921,attr_C,131313,206
21921,attr_D,131315,-170
21921,attr_C,131324,200
21921,attr_D,131329,-170
21921,attr_C,131332,200
21921,attr_B,131335,-617
21921,attr_A,131338,647
21921,attr_B,131341,-609
21921,attr_A,131347,639
21921,attr_B,131355,-609
21921,attr_A,131358,639
21921,attr_B,131360,-609
21921,attr_A,131362,639
21921,attr_B,131367,-600
21921,attr_A,131383,630
21921,attr_B,131388,-600
21921,attr_A,131391,630
21921,attr_C,131394,200
21921,attr_D,131397,-170
21921,attr_C,131400,210
21921,attr_D,131408,-180
21921,attr_C,131411,210
21921,attr_D,131419,-180
21921,END,131422,
21922,BEGIN,131431,
21922,attr_C,131436,210
21922,attr_D,131441,-180
21922,attr_C,131445,216
21922,attr_D,131449,-186
21922,attr_C,131456,216
21922,attr_D,131460,-186
21922,END,131463,
21923,BEGIN,131469,
21923,attr_D,131480,-186
21923,attr_C,131483,216
21923,attr_D,131486,-183
21923,attr_C,131491,213
21923,attr_D,131498,-183
21923,attr_C,131501,213
21923,END,131504,
21924,BEGIN,131508,
21924,attr_B,131515,-624
21924,attr_A,131519,654
21924,attr_B,131530,-621
21924,attr_A,131534,651
21924,attr_B,131538,-621
21924,attr_A,131542,651
21924,END,131546,
21925,BEGIN,131553,
21925,attr_C,131558,197
21925,attr_D,131561,-167
21925,attr_C,131569,203
21925,attr_D,131578,-173
21925,attr_C,131583,203
21925,attr_D,131585,-173
21925,attr_B,131588,-621
21925,attr_A,131591,651
21925,attr_B,131595,-615
21925,attr_A,131600,645
21925,attr_B,131607,-615
21925,attr_A,131610,645
21925,attr_B,131612,-615
21925,attr_A,131617,645
21925,attr_B,131623,-613
21925,attr_A,131631,643
21925,attr_B,131634,-613
21925,attr_A,131638,643
21925,attr_D,131642,-173
21925,attr_C,131648,203
21925,attr_D,131653,-163
21925,attr_C,131656,193
21925,attr_D,131662,-163
21925,attr_C,131666,193
21925,attr_D,131671,-163
21925,attr_C,131675,193
21925,attr_D,131678,-153
21925,attr_C,131686,183
21925,attr_D,131691,-153
21925,attr_C,131697,183
21925,END,131699,
21926,BEGIN,131707,
21926,attr_D,131710,-153
21926,attr_C,131713,183
21926,attr_D,131721,-148
21926,attr_C,131726,178
21926,attr_D,131732,-148
21926,attr_C,131740,178
21926,attr_A,131744,643
21926,attr_B,131748,-613
21926,attr_A,131751,647
21926,attr_B,131758,-617
21926,attr_A,131764,647
21926,attr_B,131766,-617
21926,attr_A,131767,647
21926,attr_B,131771,-617
21926,attr_A,131776,652
21926,attr_B,131780,-622
21926,attr_A,131788,652
21926,attr_B,131790,-622
21926,attr_B,131795,-622
21926,attr_A,131799,652
21926,attr_B,131801,-617
21926,attr_A,131804,647
21926,attr_B,131810,-617
21926,attr_A,131812,647
21926,END,131814,
21927,BEGIN,131823,
21927,attr_A,131829,647
21927,attr_B,131832,-617
21927,attr_C,131841,178
21927,attr_D,131845,-148
21927,attr_D,131847,-148
21927,attr_C,131860,178
21927,attr_B,131862,-617
21927,attr_A,131864,647
21927,END,131868,
21928,BEGIN,131875,
21928,attr_D,131879,-200
21928,attr_C,131883,230
21928,attr_D,131888,-192
21928,attr_C,131891,222
21928,attr_D,131899,-192
21928,attr_C,131903,222
21928,END,131908,
21929,BEGIN,131914,
21929,attr_A,131919,657
21929,attr_B,131922,-627
21929,attr_C,131931,222
21929,attr_D,131936,-192
21929,attr_D,131941,-192
21929,attr_C,131943,222
21929,attr_B,131949,-627
21929,attr_A,131951,657
21929,END,131954,
21930,BEGIN,131958,
21930,attr_D,131963,-197
21930,attr_C,131967,227
21930,attr_D,131971,-194
21930,attr_C,131976,224
21930,attr_D,131979,-194
21930,attr_C,131981,224
21930,END,131983,
21931,BEGIN,131991,
21931,attr_A,131994,640
21931,attr_B,132000,-610
21931,attr_C,132008,224
21931,attr_D,132011,-194
21931,attr_D,132013,-194
21931,attr_C,132017,224
21931,attr_B,132028,-610
21931,attr_A,132032,640
21931,END,132035,
21932,BEGIN,132038,
21932,attr_C,132041,220
21932,attr_D,132044,-190
21932,attr_C,132048,223
21932,attr_D,132058,-193
21932,attr_C,132064,223
21932,attr_D,132068,-193
21932,attr_A,132076,645
21932,attr_B,132080,-615
21932,attr_A,132090,652
21932,attr_B,132096,-622
21932,attr_A,132101,652
21932,attr_B,132105,-622
21932,attr_A,132109,652
21932,attr_B,132111,-622
21932,attr_A,132114,654
21932,attr_B,132117,-624
21932,attr_A,132126,654
21932,attr_B,132129,-624
21932,END,132133,
21933,BEGIN,132141,
21933,attr_A,132146,654
21933,attr_B,132150,-624
21933,attr_C,132154,223
21933,attr_D,132157,-193
21933,attr_D,132162,-193
21933,attr_C,132167,223
21933,attr_B,132171,-624
21933,attr_A,132175,654
21933,END,132180,
21934,BEGIN,132183,
21934,attr_D,132192,-193
21934,attr_C,132193,223
21934,attr_D,132200,-189
21934,attr_C,132207,219
21934,attr_D,132216,-189
21934,attr_C,132218,219
21934,attr_D,132221,-189
21934,attr_C,132228,219
21934,attr_D,132230,-187
21934,attr_C,132234,217
21934,attr_D,132237,-187
21934,attr_C,132240,217
21934,attr_D,132244,-187
21934,attr_C,132249,217
21934,attr_D,132251,-181
21934,attr_C,132256,211
21934,attr_D,132260,-181
21934,attr_C,132263,211
21934,END,132265,
21935,BEGIN,132271,
21935,attr_A,132275,651
21935,attr_B,132278,-621
21935,attr_C,132283,211
21935,attr_D,132287,-181
21935,attr_D,132291,-181
21935,attr_C,132297,211
21935,attr_B,132299,-621
21935,attr_A,132302,651
21935,END,132304,
21936,BEGIN,132307,
21936,attr_A,132310,651
21936,attr_B,132316,-621
21936,attr_C,132327,211
21936,attr_D,132330,-181
21936,attr_D,132334,-181
21936,attr_C,132335,211
21936,attr_B,132338,-621
21936,attr_A,132340,651
21936,END,132342,
21937,BEGIN,132346,
21937,attr_B,132349,-611
21937,attr_A,132355,641
21937,attr_B,132359,-609
21937,attr_A,132362,639
21937,attr_B,132365,-609
21937,attr_A,132367,639
21937,attr_A,132369,639
21937,attr_B,132373,-609
21937,attr_A,132379,648
21937,attr_B,132383,-618
21937,attr_A,132386,648
21937,attr_B,132388,-618
21937,END,132392,
21938,BEGIN,132399,
21938,attr_A,132402,648
21938,attr_B,132413,-618
21938,attr_C,132420,221
21938,attr_D,132424,-191
21938,attr_D,132428,-191
21938,attr_C,132430,221
21938,attr_B,132434,-618
21938,attr_A,132442,648
21938,END,132450,
21939,BEGIN,132453,
21939,attr_D,132455,-173
21939,attr_C,132464,203
21939,attr_D,132467,-164
21939,attr_C,132472,194
21939,attr_D,132474,-164
21939,attr_C,132478,194
21939,attr_B,132481,-620
21939,attr_A,132485,650
21939,attr_B,132494,-619
21939,attr_A,132496,649
21939,attr_B,132500,-619
21939,attr_A,132506,649
21939,attr_A,132508,649
21939,attr_B,132510,-619
21939,attr_A,132517,653
21939,attr_B,132520,-623
21939,attr_A,132524,653
21939,attr_B,132530,-623
21939,attr_C,132534,194
21939,attr_D,132539,-164
21939,attr_C,132546,203
21939,attr_D,132550,-173
21939,attr_C,132555,203
21939,attr_D,132560,-173
21939,attr_B,132566,-623
21939,attr_A,132568,653
21939,attr_B,132572,-622
21939,attr_A,132577,652
21939,attr_B,132579,-622
21939,attr_A,132583,652
21939,END,132585,
21940,BEGIN,132601,
21940,attr_B,132604,-617
21940,attr_A,132607,647
21940,attr_B,132611,-613
21940,attr_A,132615,643
21940,attr_B,132623,-613
21940,attr_A,132631,643
21940,attr_A,132639,643
21940,attr_B,132646,-613
21940,attr_A,132648,650
21940,attr_B,132653,-620
21940,attr_A,132655,650
21940,attr_B,132657,-620
21940,attr_A,132659,650
21940,attr_B,132663,-620
21940,attr_A,132672,652
21940,attr_B,132681,-622
21940,attr_A,132685,652
21940,attr_B,132687,-622
21940,END,132689,
21941,BEGIN,132702,
21941,attr_A,132708,646
21941,attr_B,132713,-616
21941,attr_C,132717,211
21941,attr_D,132721,-181
21941,attr_D,132723,-181
21941,attr_C,132729,211
21941,attr_B,132730,-616
21941,attr_A,132733,646
21941,END,132735,
21942,BEGIN,132738,
21942,attr_B,132741,-613
21942,attr_A,132745,643
21942,attr_B,132749,-605
21942,attr_A,132757,635
21942,attr_B,132767,-605
21942,attr_A,132773,635
21942,attr_B,132776,-605
21942,attr_A,132778,635
21942,attr_B,132782,-597
21942,attr_A,132786,627
21942,attr_B,132789,-597
21942,attr_A,132792,627
21942,attr_B,132796,-597
21942,attr_A,132801,627
21942,attr_B,132806,-596
21942,attr_A,132810,626
21942,attr_B,132814,-596
21942,attr_A,132816,626
21942,attr_A,132823,626
21942,attr_B,132825,-596
21942,attr_A,132832,632
21942,attr_B,132834,-602
21942,attr_A,132837,632
21942,attr_B,132843,-602
21942,attr_A,132847,632
21942,attr_B,132851,-602
21942,attr_A,132854,642
21942,attr_B,132858,-612
21942,attr_A,132861,642
21942,attr_B,132864,-612
21942,END,132866,
21943,BEGIN,132878,
21943,attr_C,132880,192
21943,attr_D,132887,-162
21943,attr_C,132892,199
21943,attr_D,132896,-169
21943,attr_C,132899,199
21943,attr_D,132901,-169
21943,attr_B,132904,-612
21943,attr_A,132912,642
21943,attr_B,132917,-603
21943,attr_A,132930,633
21943,attr_B,132935,-603
21943,attr_A,132939,633
21943,END,132942,
21944,BEGIN,132951,
21944,attr_A,132954,633
21944,attr_B,132964,-603
21944,attr_C,132967,199
21944,attr_D,132969,-169
21944,attr_D,132973,-169
21944,attr_C,132976,199
21944,attr_B,132978,-603
21944,attr_A,132979,633
21944,END,132983,
21945,BEGIN,132986,
21945,attr_D,132991,-188
21945,attr_C,132994,218
21945,attr_D,132997,-184
21945,attr_C,133004,214
21945,attr_D,133007,-184
21945,attr_C,133009,214
21945,attr_C,133012,214
21945,attr_D,133014,-184
21945,attr_C,133016,215
21945,attr_D,133022,-185
21945,attr_C,133029,215
21945,attr_D,133031,-185
21945,attr_B,133041,-597
21945,attr_A,133044,627
21945,attr_B,133048,-589
21945,attr_A,133052,619
21945,attr_B,133056,-589
21945,attr_A,133057,619
21945,attr_B,133061,-589
21945,attr_A,133070,619
21945,attr_B,133074,-583
21945,attr_A,133083,613
21945,attr_B,133087,-583
21945,attr_A,133094,613
21945,END,133096,
21946,BEGIN,133103,
21946,attr_A,133108,613
21946,attr_B,133112,-583
21946,attr_C,133115,215
21946,attr_D,133118,-185
21946,attr_D,133125,-185
21946,attr_C,133134,215
21946,attr_B,133135,-583
21946,attr_A,133137,613
21946,END,133142,
21947,BEGIN,133148,
21947,attr_C,133151,188
21947,attr_D,133156,-158
21947,attr_C,133168,195
21947,attr_D,133171,-165
21947,attr_C,133176,195
21947,attr_D,133180,-165
21947,attr_A,133183,606
21947,attr_B,133193,-576
21947,attr_A,133199,615
21947,attr_B,133205,-585
21947,attr_A,133206,615
21947,attr_B,133210,-585
21947,attr_A,133212,615
21947,attr_B,133216,-585
21947,attr_A,133223,618
21947,attr_B,133227,-588
21947,attr_A,133235,618
21947,attr_B,133240,-588
21947,attr_A,133244,618
21947,attr_B,133249,-588
21947,attr_A,133256,623
21947,attr_B,133264,-593
21947,attr_A,133268,623
21947,attr_B,133271,-593
21947,attr_C,133273,195
21947,attr_D,133275,-165
21947,attr_C,133282,199
21947,attr_D,133286,-169
21947,attr_C,133291,199
21947,attr_D,133294,-169
21947,END,133296,
21948,BEGIN,133305,
21948,attr_A,133311,623
21948,attr_B,133314,-593
21948,attr_C,133317,199
21948,attr_D,133320,-169
21948,attr_D,133325,-169
21948,attr_C,133329,199
21948,attr_B,133331,-593
21948,attr_A,133333,623
21948,END,133336,
21949,BEGIN,133340,
21949,attr_A,133347,623
21949,attr_B,133355,-593
21949,attr_C,133360,199
21949,attr_D,133364,-169
21949,attr_D,133369,-169
21949,attr_C,133371,199
21949,attr_B,133374,-593
21949,attr_A,133378,623
21949,END,133383,
21950,BEGIN,133387,
21950,attr_A,133392,661
21950,attr_B,133398,-631
21950,attr_C,133401,184
21950,attr_D,133413,-154
21950,attr_D,133418,-154
21950,attr_C,133422,184
21950,attr_B,133425,-631
21950,attr_A,133428,661
21950,END,133434,
21951,BEGIN,133437,
21951,attr_A,133443,626
21951,attr_B,133447,-596
21951,attr_C,133450,209
21951,attr_D,133454,-179
21951,attr_D,133458,-179
21951,attr_C,133469,209
21951,attr_B,133471,-596
21951,attr_A,133473,626
21951,END,133479,
21952,BEGIN,133482,
21952,attr_A,133489,626
21952,attr_B,133492,-596
21952,attr_C,133501,220
21952,attr_D,133504,-190
21952,attr_D,133508,-190
21952,attr_C,133514,220
21952,attr_B,133521,-596
21952,attr_A,133527,626
21952,END,133529,
21953,BEGIN,133532,
21953,attr_A,133537,631
21953,attr_B,133543,-601
21953,attr_C,133546,220
21953,attr_D,133560,-190
21953,attr_D,133564,-190
21953,attr_C,133566,220
21953,attr_B,133569,-601
21953,attr_A,133573,631
21953,END,133575,
21954,BEGIN,133578,
21954,attr_A,133582,633
21954,attr_B,133586,-603
21954,attr_C,133592,233
21954,attr_D,133595,-203
21954,attr_D,133601,-203
21954,attr_C,133604,233
21954,attr_B,133606,-603
21954,attr_A,133611,633
21954,END,133619,
21955,BEGIN,133624,
21955,attr_D,133628,-197
21955,attr_C,133632,227
21955,attr_D,133635,-191
21955,attr_C,133638,221
21955,attr_D,133643,-191
21955,attr_C,133647,221
21955,attr_D,133649,-191
21955,attr_C,133651,221
21955,attr_D,133657,-183
21955,attr_C,133661,213
21955,attr_D,133665,-183
21955,attr_C,133668,213
21955,attr_B,133672,-601
21955,attr_A,133676,631
21955,attr_B,133680,-600
21955,attr_A,133684,630
21955,attr_B,133692,-600
21955,attr_A,133695,630
21955,END,133705,
21956,BEGIN,133714,
21956,attr_B,133718,-600
21956,attr_A,133721,630
21956,attr_B,133724,-593
21956,attr_A,133734,623
21956,attr_B,133738,-593
21956,attr_A,133745,623
21956,attr_A,133747,623
21956,attr_B,133751,-593
21956,attr_A,133754,632
21956,attr_B,133759,-602
21956,attr_A,133766,632
21956,attr_B,133770,-602
21956,END,133774,
21957,BEGIN,133780,
21957,attr_A,133785,632
21957,attr_B,133789,-602
21957,attr_C,133794,225
21957,attr_D,133800,-195
21957,attr_D,133803,-195
21957,attr_C,133806,225
21957,attr_B,133808,-602
21957,attr_A,133812,632
21957,END,133815,
21958,BEGIN,133820,
21958,attr_A,133825,632
21958,attr_B,133829,-602
21958,attr_C,133835,225
21958,attr_D,133838,-195
21958,attr_D,133852,-195
21958,attr_C,133858,225
21958,attr_B,133860,-602
21958,attr_A,133865,632
21958,END,133867,
21959,BEGIN,133871,
21959,attr_A,133878,620
21959,attr_B,133881,-590
21959,attr_C,133885,216
21959,attr_D,133888,-186
21959,attr_D,133891,-186
21959,attr_C,133894,216
21959,attr_B,133897,-590
21959,attr_A,133898,620
21959,END,133907,
21960,BEGIN,133915,
21960,attr_A,133918,642
21960,attr_B,133922,-612
21960,attr_C,133925,215
21960,attr_D,133939,-185
21960,attr_D,133942,-185
21960,attr_C,133944,215
21960,attr_B,133946,-612
21960,attr_A,133950,642
21960,END,133953,
21961,BEGIN,133964,
21961,attr_A,133968,648
21961,attr_B,133972,-618
21961,attr_C,133978,216
21961,attr_D,133981,-186
21961,attr_D,133984,-186
21961,attr_C,133986,216
21961,attr_B,133988,-618
21961,attr_A,133991,648
21961,END,133994,
21962,BEGIN,134007,
21962,attr_A,134011,648
21962,attr_B,134017,-618
21962,attr_C,134025,216
21962,attr_D,134027,-186
21962,attr_D,134033,-186
21962,attr_C,134037,216
21962,attr_B,134041,-618
21962,attr_A,134044,648
21962,END,134050,
21963,BEGIN,134053,
21963,attr_A,134058,643
21963,attr_B,134063,-613
21963,attr_C,134068,221
21963,attr_D,134073,-191
21963,attr_D,134076,-191
21963,attr_C,134082,221
21963,attr_B,134084,-613
21963,attr_A,134086,643
21963,END,134088,
21964,BEGIN,134091,
21964,attr_A,134094,643
21964,attr_B,134099,-613
21964,attr_C,134102,221
21964,attr_D,134107,-191
21964,attr_D,134114,-191
21964,attr_C,134121,221
21964,attr_B,134123,-613
21964,attr_A,134124,643
21964,END,134129,
21965,BEGIN,134133,
21965,attr_A,134136,651
21965,attr_B,134144,-621
21965,attr_C,134149,217
21965,attr_D,134155,-187
21965,attr_D,134162,-187
21965,attr_C,134165,217
21965,attr_B,134171,-621
21965,attr_A,134174,651
21965,END,134176,
21966,BEGIN,134189,
21966,attr_B,134195,-641
21966,attr_A,134203,671
21966,attr_B,134206,-633
21966,attr_A,134212,663
21966,attr_B,134222,-633
21966,attr_A,134227,663
21966,attr_C,134231,223
21966,attr_D,134234,-193
21966,attr_C,134243,230
21966,attr_D,134247,-200
21966,attr_C,134250,230
21966,attr_D,134252,-200
21966,attr_B,134258,-633
21966,attr_A,134262,663
21966,attr_B,134271,-623
21966,attr_A,134274,653
21966,attr_B,134292,-623
21966,attr_A,134295,653
21966,END,134298,
21967,BEGIN,134306,
21967,attr_A,134311,653
21967,attr_B,134314,-623
21967,attr_C,134317,230
21967,attr_D,134323,-200
21967,attr_D,134326,-200
21967,attr_C,134328,230
21967,attr_B,134330,-623
21967,attr_A,134334,653
21967,END,134338,
21968,BEGIN,134342,
21968,attr_A,134346,653
21968,attr_B,134349,-623
21968,attr_C,134354,230
21968,attr_D,134357,-200
21968,attr_D,134361,-200
21968,attr_C,134364,230
21968,attr_B,134367,-623
21968,attr_A,134371,653
21968,END,134376,
21969,BEGIN,134380,
21969,attr_A,134389,653
21969,attr_B,134394,-623
21969,attr_A,134400,663
21969,attr_B,134414,-633
21969,attr_A,134418,663
21969,attr_B,134431,-633
21969,attr_C,134434,230
21969,attr_D,134438,-200
21969,attr_C,134441,236
21969,attr_D,134445,-206
21969,attr_C,134451,236
21969,attr_D,134453,-206
21969,attr_D,134455,-206
21969,attr_C,134457,236
21969,attr_D,134460,-205
21969,attr_C,134469,235
21969,attr_D,134471,-205
21969,attr_C,134477,235
21969,END,134484,
21970,BEGIN,134493,
21970,attr_A,134496,663
21970,attr_B,134500,-633
21970,attr_C,134504,235
21970,attr_D,134511,-205
21970,attr_D,134514,-205
21970,attr_C,134517,235
21970,attr_B,134521,-633
21970,attr_A,134523,663
21970,END,134529,
21971,BEGIN,134532,
21971,attr_A,134543,663
21971,attr_B,134551,-633
21971,attr_C,134556,235
21971,attr_D,134561,-205
21971,attr_D,134565,-205
21971,attr_C,134567,235
21971,attr_B,134569,-633
21971,attr_A,134573,663
21971,END,134576,
21972,BEGIN,134579,
21972,attr_B,134581,-651
21972,attr_A,134585,681
21972,attr_B,134590,-647
21972,attr_A,134597,677
21972,attr_B,134604,-647
21972,attr_A,134608,677
21972,attr_A,134610,677
21972,attr_B,134617,-647
21972,attr_A,134622,683
21972,attr_B,134627,-653
21972,attr_A,134629,683
21972,attr_B,134630,-653
21972,attr_C,134634,234
21972,attr_D,134641,-204
21972,attr_C,134645,243
21972,attr_D,134649,-213
21972,attr_C,134658,243
21972,attr_D,134661,-213
21972,attr_B,134663,-653
21972,attr_A,134666,683
21972,attr_B,134669,-643
21972,attr_A,134676,673
21972,attr_B,134681,-643
21972,attr_A,134683,673
21972,END,134685,
21973,BEGIN,134698,
21973,attr_A,134708,673
21973,attr_B,134712,-643
21973,attr_C,134715,243
21973,attr_D,134720,-213
21973,attr_D,134724,-213
21973,attr_C,134727,243
21973,attr_B,134731,-643
21973,attr_A,134733,673
21973,END,134735,
21974,BEGIN,134738,
21974,attr_D,134741,-224
21974,attr_C,134747,254
21974,attr_D,134751,-217
21974,attr_C,134755,247
21974,attr_D,134762,-217
21974,attr_C,134768,247
21974,attr_D,134771,-217
21974,attr_C,134775,247
21974,attr_D,134778,-208
21974,attr_C,134786,238
21974,attr_D,134792,-208
21974,attr_C,134796,238
21974,attr_D,134801,-208
21974,attr_C,134804,238
21974,attr_D,134806,-207
